"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LFT_01585",63.6532978308139,0.321065313457177,0.336825000233483,0.953211053914105,0.340483146821221,0.547790925881198
"LFT_01316",207.884102070924,0.321192434486926,0.218589022527139,1.46938959135996,0.141727148876087,0.307833388423372
"LFT_00148",912.352968783237,0.321900806283,0.169585271348259,1.8981648802622,0.0576743655853683,0.15714113892346
"LFT_00257",1070.16481702015,0.322563402501781,0.193888908321889,1.66365061979858,0.0961822697512289,0.232766823618416
"LFT_02432",22.5675982533474,0.322569627897839,0.597451312128039,0.53990948107368,0.589259459067545,0.76130314423427
"LFT_00256",1268.69825564485,0.322627513351953,0.17700754755159,1.82267659099634,0.0683523877767845,0.179126054752486
"LFT_01286",296.300445777363,0.322936634214511,0.224556398881895,1.43810924926864,0.150403058699388,0.320115505720881
"LFT_01623",4.20713133637061,0.323632259964372,1.11759816528581,0.289578374425486,0.772138813164403,NA
"LFT_00024",39.4953582441115,0.326147678272696,0.430368374880398,0.757833747341066,0.448550516636667,0.64605059636144
"LFT_01675",4.031792872249,0.327358378506694,1.24514545949535,0.26290773982292,0.792621690601264,NA
"LFT_01761",365.619931589667,0.329103109884354,0.195077693735962,1.68703609101405,0.0915964124029417,0.223220457025969
"LFT_01422",154.534438436161,0.329128601593165,0.24510916815979,1.34278372393888,0.179342015142763,0.358643783215861
"LFT_02265",231.536253426339,0.33134113984494,0.230358970099136,1.43836873251494,0.150329459430511,0.320115505720881
"LFT_02209",309.259019065496,0.333152169674669,0.192709991955403,1.72877475783283,0.0838494155371969,0.210660851200154
"LFT_01873",139.222574687233,0.334148867869585,0.266615676475674,1.2532979016336,0.210097311817688,0.401889441836503
"LFT_00858",48.02783902427,0.334270017318458,0.375156325819034,0.891015276334968,0.372920974889787,0.578858863570962
"LFT_02642",63.7194765534321,0.335426902476352,0.36938040030623,0.908079860756746,0.36383602989386,0.56947232167716
"LFT_00671",15.1971196268333,0.335633426401633,0.618335478729034,0.542801501688881,0.587266479180071,0.760355823759906
"LFT_00430",33.7114167000086,0.335920179379133,0.425555053629699,0.78936949876158,0.429896077511155,0.627715243196335
"LFT_00699",3185.98573490196,0.338657562140761,0.142074200061576,2.38366685854282,0.017141111749827,0.0630058662659552
"LFT_00657",18.400400940446,0.339171807711616,0.595395339999909,0.569658149678612,0.568909580189974,0.745393896195143
"LFT_02031",846.696881055942,0.33969146983692,0.165510917827451,2.0523810410565,0.0401326455793621,0.119272264971836
"LFT_02636",203.072140434268,0.339770419497315,0.220604073045882,1.54018198669727,0.123515999458598,0.277420911698605
"LFT_01965",289.20413288607,0.339811576398943,0.236550756488264,1.43652711766239,0.150852405652274,0.320791721269277
"LFT_01513",64.2440835281436,0.340201977702042,0.345554339978805,0.984510794229666,0.324864426745688,0.532052827943038
"LFT_01979",1.86119368193773,0.340364808396369,1.70761149775154,0.199322157788546,0.842010747506214,NA
"LFT_01295",31.8211003928286,0.341713576140998,0.444150493653831,0.769364395680102,0.441677018753087,0.639403522047364
"LFT_01136",61.5551737197553,0.341718889041859,0.334521948901331,1.02151410442324,0.307010930159743,0.509316294621712
"LFT_02312",1712.62838568717,0.344730309090327,0.184253311878551,1.87095854926913,0.0613508266074024,0.165199500683191
"LFT_00914",123.028391811987,0.344779406923447,0.335228133931196,1.02849185979782,0.303718517988483,0.505230053472991
"LFT_02055",257.512854256256,0.345312861586004,0.200397731580047,1.72313757677477,0.0848636489309399,0.212327851803844
"LFT_00882",86.5408786816372,0.34536906650911,0.35800146539576,0.964714114025525,0.334688023935693,0.541986487936824
"LFT_02057",2021.47379287269,0.346658191538669,0.167326248302811,2.07175021883788,0.0382887413641385,0.11474522809634
"LFT_00724",574.840256070245,0.347755541545924,0.229489337689549,1.51534509205114,0.129685034644618,0.288097018622546
"LFT_02640",2207.91996656639,0.348189650790692,0.187563219103141,1.85638555605736,0.0633986220248899,0.169225018482647
"LFT_00457",79.5627771373285,0.34915545571394,0.398268712201381,0.876683116240856,0.380658779795488,0.585277884139814
"LFT_00562",228.088655257608,0.349945213815462,0.211809965969633,1.65216595080155,0.0985007254836259,0.236033695185444
"LFT_02285",292.853073559105,0.349999214852182,0.25561598827563,1.36923835325503,0.170924780891784,0.346830716930289
"LFT_00445",1.869891305927,0.350846472403292,1.74823046592592,0.200686625271384,0.840943618442299,NA
"LFT_01460",29.8117164900651,0.351450864813313,0.456484603968359,0.769907378601697,0.441354836686332,0.639403522047364
"LFT_02308",2183.13461722265,0.35197574995247,0.214496709912514,1.64093775655593,0.100810336434707,0.239682721845249
"LFT_00734",106.67920637452,0.352665405699941,0.300907891171692,1.17200451050557,0.241195245253307,0.440294241709595
"LFT_00780",2337.34193499316,0.353724686364645,0.228704863302623,1.54664260854215,0.121949449277452,0.274668029472414
"LFT_02310",1374.76220491523,0.353957333790151,0.220967656971482,1.6018513235891,0.109188490589463,0.253180163241218
"LFT_00948",10.9550532815566,0.35438537908886,0.71344809089329,0.496722023104922,0.619385089854862,0.784125435831843
"LFT_00578",638.502934715435,0.354969524920262,0.181289813514092,1.95802245057012,0.0502273783853575,0.141835598059231
"LFT_02124",32.9248402967358,0.355176790909569,0.529708691666141,0.670513428413643,0.502530549086458,0.690132116024216
"LFT_00868",457.624769349097,0.355942530121223,0.287791066379499,1.23680882314761,0.216158065691649,0.409306298438655
"LFT_00351",168.111835588782,0.356100835602359,0.249311550326015,1.42833669413511,0.153194970959827,0.322433077533588
"LFT_02438",362.613196593232,0.356137022196025,0.193808325970984,1.83757338809759,0.0661252931865101,0.175294077430186
"LFT_01446",150.209210338495,0.358192626890682,0.242187632757158,1.47898810031247,0.139143495218473,0.303302949774079
"LFT_00722",334.886975486389,0.359071663420616,0.220943292758716,1.62517566809663,0.104125133423064,0.246006746154611
"LFT_02499",57.663750063824,0.359548578050117,0.369199809258204,0.973859056895296,0.33012652524905,0.538139359218685
"LFT_02453",4.8421152495217,0.359950372567595,1.08788310634606,0.330872288086708,0.740740954997515,NA
"LFT_01335",799.3269019752,0.360671611516206,0.178395234968618,2.02175585900404,0.0432015799839021,0.125785245425053
"LFT_01717",3597.46586211063,0.360803141578893,0.152441341371876,2.36683263432276,0.0179410439917016,0.0652572003101146
"LFT_01966",713.990109514466,0.36165830146891,0.19729651938428,1.83306985139711,0.0667921839271725,0.176413331605488
"LFT_01261",64.7246607321004,0.362771540031954,0.347842078817371,1.04292022766579,0.296985240426634,0.498109450047974
"LFT_01629",2.64253794691726,0.364920048611684,1.39381377188299,0.261814064384434,0.793464795381118,NA
"LFT_02361",138.658360952316,0.365561898602762,0.24198692366617,1.51066798595724,0.130873062884427,0.289943322044861
"LFT_02388",25.3042306970027,0.366286195976739,0.487512450043839,0.751337111377977,0.452449800080057,0.648600095761823
"LFT_01938",155.721355097532,0.367520752736448,0.245484933012501,1.49712142503561,0.134361665852607,0.296084328390918
"LFT_02315",493.476251821037,0.367688671884515,0.189136997632741,1.94403356554533,0.0518914035642283,0.144524971984028
"LFT_02228",1412.06329264816,0.369250813066013,0.189855459430403,1.94490489856771,0.0517864253666201,0.144408393447664
"LFT_00821",53.6997028464471,0.369716349067233,0.369680256181002,1.00009763271267,0.317263261652972,0.523473641603449
"LFT_00035",367.103312243522,0.370545318187505,0.202835510484374,1.82682666019691,0.0677258360349868,0.177853300018602
"LFT_00476",72.9484049255011,0.372327847543351,0.382671390828181,0.972970168314793,0.330568128800871,0.538148107774472
"LFT_00452",7.77545507293051,0.372613123259627,0.830976624508872,0.448403856702768,0.653861758902307,0.803560820194111
"LFT_00096",176.786332864303,0.372818441744295,0.284544629079326,1.31022835662226,0.190118595578821,0.372442940052722
"LFT_01404",150.062616374813,0.378632287265016,0.248933357048276,1.5210186844971,0.128255148559966,0.285552436054487
"LFT_00694",2136.33966482826,0.379803586551212,0.186592649055919,2.03546918098253,0.0418036865037159,0.122741667481392
"LFT_00147",290.884536486826,0.379916176599064,0.223465511696388,1.70011100914417,0.089110046872075,0.22002146324949
"LFT_02092",33856.4269233588,0.380931217962642,0.277354017121228,1.37344763171806,0.169613230762475,0.345319501560695
"LFT_01169",831.599761091814,0.382347849111966,0.17539413677162,2.17993517998734,0.0292622667280945,0.0930967937550474
"LFT_00716",727.587114994091,0.384726797387117,0.232560019427103,1.65431185607426,0.0980641652644731,0.235450611575883
"LFT_02435",68.8546669764634,0.385085146906919,0.331902002926166,1.16023749031904,0.24595212695331,0.445639653074511
"LFT_00587",9.35150078142043,0.38751527887943,0.83328193848774,0.465047015878806,0.641897787827411,0.798114749456837
"LFT_01151",88.7574618239405,0.387517226437352,0.295130580496308,1.31303650670724,0.18917064698113,0.370884044000816
"LFT_02610",550.257931166565,0.389645077333303,0.175711020490551,2.21753351750784,0.0265866552634332,0.0870855898884228
"LFT_00406",79.7821384758768,0.389866085295555,0.311862468034565,1.25012184939274,0.211255039363171,0.402379493668294
"LFT_00162",636.362282657537,0.390419650914153,0.166918829294394,2.33897908680855,0.019336515860599,0.0682943321047534
"LFT_01303",5.06900400481391,0.390577647880445,1.02917870735218,0.379504205722742,0.704313481746454,NA
"LFT_02204",2102.25901798923,0.391361697408808,0.161847271480247,2.41809264888703,0.0156021036958108,0.0588580908772307
"LFT_00774",230.87896604549,0.391541223384436,0.225482758644981,1.73645748232534,0.0824829759754021,0.207870747106572
"LFT_00617",6.877881397538,0.39185638231452,0.881595373359362,0.444485524942506,0.656691591892976,0.804977944187336
"LFT_00185",2620.94389708725,0.392865079919851,0.154010887277147,2.55089160815547,0.0107447736785665,0.0437876479175025
"LFT_00536",458.027515988253,0.394112310121392,0.175769455602087,2.24221158773796,0.0249477005892447,0.0833595549007995
"LFT_02422",275.334251586394,0.394391018835224,0.233142363337314,1.69163172745493,0.0907162131701499,0.222382853005544
"LFT_00575",179.555060671927,0.394625020700158,0.237843599396589,1.6591786438707,0.0970797996710851,0.234473212882492
"LFT_00462",638.941789293912,0.395634853198042,0.180623169260849,2.1903881701172,0.0284960972365592,0.0911027528735609
"LFT_02395",589.039547572907,0.396770853533285,0.216897377184602,1.82930221971099,0.0673543463259081,0.177068545842759
"LFT_01544",38.4913118799784,0.396907167536625,0.478845369705013,0.828883795579217,0.407170165612903,0.610629965291473
"LFT_00048",323.704380327218,0.397920280632162,0.192478826340833,2.06734573457728,0.0387015876515237,0.115724870069648
"LFT_02095",1819.16616287526,0.398562097694573,0.163732959907772,2.43422031776055,0.0149239081922734,0.0570380893383404
"LFT_00184",426.162948757382,0.398563419299965,0.178872366355645,2.22820007036479,0.0258671763905561,0.0856498761736211
"LFT_00689",211.07673449718,0.399657622449533,0.223096402871404,1.79141222048256,0.0732271693086031,0.189442262850388
"LFT_01022",197.417467434713,0.399707015158476,0.235408008375678,1.69793295443288,0.0895204166276396,0.220077224698994
"LFT_01782",435.302262247516,0.40001568817031,0.231773627204572,1.72588958025514,0.0843672796375873,0.211525782383539
"LFT_02120",179.50180743518,0.400234657202769,0.24166691344728,1.65614171792731,0.0976931227001253,0.23502284306042
"LFT_02219",90.7735583800442,0.402842045419096,0.303493833217829,1.3273483719518,0.184393469534258,0.365933945647384
"LFT_02576",773.699705868977,0.403891674601744,0.168613791181205,2.39536559715743,0.0166038003000514,0.0614013070276559
"LFT_00391",483.646123020363,0.404124456999385,0.202141301300443,1.99921764824663,0.0455848098698136,0.131411272158309
"LFT_01492",7.34226139160598,0.404273290497071,0.912748796544939,0.442918459084669,0.657824715220779,0.805182737816694
"LFT_01357",1141.5602295268,0.40493777214601,0.167767490440397,2.41368438595005,0.0157921352053668,0.0591696313429819
"LFT_01899",748.945355941327,0.405288974868346,0.173802853374926,2.33188907430686,0.0197065273979899,0.0692000104739215
"LFT_00853",466.977035353995,0.406156763485971,0.804945712395377,0.504576590981918,0.61385625490896,0.77955585889168
"LFT_01826",213.127499919146,0.406424270052493,0.24317811974225,1.67130279024804,0.0946618855954851,0.229771927486252
"LFT_00458",41.5815523304791,0.407296429179015,0.451423743079221,0.902248575586194,0.366924836106849,0.573202452302815
"LFT_00123",1340.00518462786,0.407532162216461,0.166080228738511,2.45382707690095,0.0141344933004293,0.054589160337791
"LFT_00611",287.637728322811,0.409284031898424,0.285664314707151,1.43274469657858,0.151930811073336,0.32168148269828
"LFT_00513",972.430221072238,0.410568414432878,0.208411814590419,1.9699862756809,0.0488399434926777,0.138721377962302
"LFT_01602",86.2077827178055,0.411095385343476,0.327614517269216,1.25481431277864,0.209546175557088,0.401465432258351
"LFT_01971",26.5633124819678,0.411288239847546,0.477723290174725,0.860934035050121,0.389274375108028,0.593655602089026
"LFT_01210",134.776567165154,0.411360854971125,0.260302258928326,1.58031995828508,0.114033611475719,0.261675999214998
"LFT_00279",452.429445349993,0.412983067834092,0.236516125773016,1.74610955800295,0.0807919162736637,0.204880228885451
"LFT_00459",86.4746176155538,0.413302727868078,0.33380657382842,1.23815035494334,0.215660315567803,0.408681328957026
"LFT_02317",165.805272812381,0.413409299691418,0.293541611786751,1.40834990029198,0.159027486442139,0.330792217811768
"LFT_01469",47.2013551385673,0.414649442649014,0.378742726401649,1.09480503187086,0.273602061498439,0.472235597299367
"LFT_01284",30.1177061088583,0.414962251675443,0.483477065380293,0.858287355055905,0.390733810028179,0.594393442595925
"LFT_02046",42.5925679811403,0.415010353185302,0.467394630844547,0.887922808260356,0.374582274970968,0.579959977194567
"LFT_02336",136.798360464977,0.415266865235148,0.266183732985134,1.56007604438526,0.118741911857736,0.268685273163698
"LFT_02615",446.135863563684,0.415947411690191,0.195898696358592,2.12327809945606,0.0337305547841126,0.103528163739147
"LFT_01583",17.9509387511105,0.416735902613811,0.579264765321375,0.71942214952882,0.471880853553174,0.666734385549814
"LFT_02261",143.192899722195,0.420098665570662,0.29166220178215,1.44036033124527,0.149765480623865,0.319595863643047
"LFT_01353",152.105451492209,0.420217051899166,0.241098536205356,1.74292659969219,0.0813464369952416,0.206072003074224
"LFT_00674",297.392270654639,0.420473991056089,0.236910421391264,1.77482268862147,0.0759271688332155,0.194978409321966
"LFT_00810",313.701291663082,0.420724306846736,0.244789723555882,1.71871719423177,0.0856658796377311,0.213682444910083
"LFT_02558",816.850915418863,0.422626697009626,0.173967479472731,2.42934310648486,0.0151262101143466,0.0573290420663492
"LFT_02205",1055.37026174758,0.42352419937644,0.167385313543585,2.53023512284522,0.011398611353676,0.0459147369734023
"LFT_01641",5.83868191535555,0.424372196378439,1.07255032541139,0.395666465548521,0.692351097430971,0.82044226557609
"LFT_01949",323.858290628849,0.425573679492329,0.223175978388893,1.90689733977888,0.0565338827413029,0.154801204764669
"LFT_00664",15.1010960616141,0.427499124797461,0.663645585752322,0.644167811819074,0.519466621099755,0.704474210139179
"LFT_01470",30.7577309395856,0.427987921091753,0.464301318116437,0.921789158014889,0.356638563832821,0.565102847893749
"LFT_01686",961.333399020642,0.42920906136116,0.15724176274292,2.72961237443572,0.00634088340092441,0.0287760388231895
"LFT_00195",547.252221684952,0.429209822340185,0.170471101205989,2.51778641249903,0.0118094910482561,0.0473945446400732
"LFT_01725",1190.95241348809,0.429311619520911,0.173206643342359,2.47860942996474,0.0131895645133603,0.0518434979339663
"LFT_02293",59.8059010890711,0.430429368074329,0.35181406329449,1.22345697054763,0.221157146885576,0.415543536592251
"LFT_00731",295.322979803088,0.431549680515372,0.211304292620088,2.04231383643148,0.0411204104758603,0.121027101847429
"LFT_00615",78.2807366875342,0.432632826468146,0.354073346021108,1.22187346585064,0.22175548105723,0.416346769904829
"LFT_00107",48.2056949497272,0.433051080922917,0.366315824932791,1.18217956049911,0.23713446098223,0.434835727173586
"LFT_02257",115.006270474234,0.433668570482654,0.32792487027412,1.32246319140156,0.186013958571067,0.367652892974608
"LFT_01196",474.43007819521,0.433988316377496,0.256849099372571,1.68966259736802,0.091092522758416,0.222835510915441
"LFT_01714",5.54604470182193,0.434897892662056,1.1072132819481,0.392786014901186,0.694477534725874,0.821175037422103
"LFT_02122",42.1208296396513,0.435404536558529,0.419845310183113,1.03705942640786,0.299708162707674,0.500952532591634
"LFT_01551",2.09967926921564,0.435682653111768,1.76440602405852,0.246928794830117,0.804963331162917,NA
"LFT_02038",2675.28670235347,0.436939737332477,0.152114205253492,2.87244532227832,0.00407308555951603,0.0196946617232948
"LFT_01521",45.9904077551925,0.437254323548601,0.374702619765416,1.16693692673498,0.243235842004267,0.443023727178176
"LFT_01382",205.105855283922,0.43772920499692,0.220759017332652,1.98283725976786,0.0473856106059623,0.13506284566869
"LFT_00573",513.137589439109,0.438870099778043,0.192264688817691,2.28263495744758,0.0224518800133878,0.0767394552491249
"LFT_01882",846.007016295327,0.438943992059653,0.173320869972168,2.5325512855442,0.0113235803683977,0.0456880221155384
"LFT_00574",585.422065562631,0.439877968587023,0.187848315984523,2.34166575452966,0.019197899181846,0.0681008446960097
"LFT_02332",25.2457577908325,0.44016552692562,0.487751455816501,0.902438161232708,0.366824157055001,0.573202452302815
"LFT_01094",1403.45029437584,0.440516826503836,0.152579883434707,2.88712257859566,0.00388782732885715,0.0188737752996512
"LFT_01950",461.888392222132,0.440680352263738,0.226513184222508,1.94549537492197,0.0517153858358827,0.144408393447664
"LFT_00103",384.970129084839,0.441188471177883,0.196795481231417,2.2418628131968,0.0249702400810766,0.0833595549007995
"LFT_02006",855.27005265793,0.443328949731961,0.158775199677074,2.79218007997236,0.0052354210302976,0.0244437128513367
"LFT_00729",515.076158263321,0.446967546213295,0.183663674860321,2.43361974845173,0.0149486898410596,0.0570380893383404
"LFT_01340",51.3997060555988,0.44737114825378,0.379636615127402,1.1784193895619,0.238629451511605,0.436919589281579
"LFT_01734",183.295620317656,0.448678124381988,0.232159550697404,1.93262832838091,0.0532820000910611,0.147722678295695
"LFT_02193",91.7037579908903,0.450857992271527,0.293601385622417,1.53561261748045,0.124633417772333,0.279165109477183
"LFT_02348",36.2365822965639,0.451607961861008,0.438679780115351,1.02947065794156,0.303258561051773,0.504809503608723
"LFT_01503",129.34032312089,0.452896369091466,0.247118598947313,1.83270854974387,0.0668459251556928,0.176413331605488
"LFT_02323",279.881390376522,0.45512280544753,0.222420943586994,2.04622279767247,0.040734455335627,0.120619523272081
"LFT_02183",124.598119872428,0.455539211737211,0.25170229353241,1.80983337634369,0.0703216303589028,0.183412240714547
"LFT_01545",83.1125255539597,0.456243200478919,0.381106977662067,1.19715257715243,0.231247090028181,0.425963082689855
"LFT_01594",20.4762338507836,0.458390513684276,0.656742749968179,0.697975750332205,0.485192359488147,0.677989552793931
"LFT_00678",90.6397909456372,0.458856757710379,0.284512449637616,1.61278270351553,0.106791725171606,0.250241763695388
"LFT_01542",27.0965773397458,0.460805646977237,0.5053938907021,0.911775261741054,0.361887035516946,0.567897465787718
"LFT_00697",1120.79245132203,0.467446289412987,0.177725374793683,2.63016066195181,0.00853445244937422,0.0366815883935185
"LFT_01516",335.492409653855,0.469108437986684,0.271443246591649,1.72820080763474,0.0839522289990944,0.21070193828094
"LFT_01526",22.2250361240258,0.469156190315298,0.510774321226174,0.918519531657412,0.358346938248919,0.56635671480541
"LFT_00181",422.706994436822,0.470632460780088,0.242324361318155,1.94215908883457,0.052117844059686,0.144989938325862
"LFT_01765",423.369799136742,0.470707355414759,0.211357654301791,2.22706557266505,0.0259428916821627,0.0856677873027515
"LFT_01355",106.340241282093,0.47083279724334,0.277352786743361,1.69759533614857,0.0895841636854336,0.220077224698994
"LFT_02291",327.763833854367,0.475743680146445,0.200086315121495,2.37769224675644,0.0174213590491274,0.0637475255296149
"LFT_01582",16.8705237512263,0.476088165494441,0.633438450209087,0.751593411068262,0.452295606927837,0.648600095761823
"LFT_02064",237.901024449918,0.476217448088439,0.203871797680266,2.33586721413667,0.0194981631806663,0.0686662191781558
"LFT_02078",369.503176492911,0.477072192043535,0.207711536825115,2.2968016092684,0.0216300897274776,0.0746636383369163
"LFT_00859",47.3484230405541,0.477393997292749,0.456906593057239,1.04483937099359,0.296097215045086,0.497037964501452
"LFT_01999",210.874801448342,0.482666343304921,0.217995391622891,2.21411259986579,0.0268210340964045,0.0872667456716459
"LFT_00718",237.026432249283,0.483415745243418,0.210113639760824,2.30073471571716,0.0214066305572097,0.0740629337730113
"LFT_00787",7941.90652994695,0.484590063627812,0.18501443619226,2.61920136396408,0.00881359048592925,0.0375033933399303
"LFT_01648",23.1373202221885,0.484817015065256,0.498886267217817,0.971798678221747,0.33115071357638,0.538369981409698
"LFT_00926",50.4423275456803,0.485834476536652,0.422710660039722,1.14933102583928,0.250419509352191,0.450254412941073
"LFT_00685",265.276286530729,0.48628057322366,0.207158623468493,2.34738272094001,0.0189058239488434,0.0675214656586004
"LFT_01571",6.82174142166474,0.487202357687918,0.95203411293785,0.511748844990939,0.608826796252453,0.776384284679786
"LFT_00688",492.620818255195,0.490060273656508,0.191043521436408,2.5651760916668,0.0103123454588877,0.0421664192672977
"LFT_00931",586.013644965624,0.491486381549835,0.192428052972671,2.55413061639011,0.0106453314328438,0.0434550631521612
"LFT_01411",178.730641299725,0.495714922447912,0.242529640498413,2.04393541931282,0.0409599274930131,0.120846662591372
"LFT_02571",343.975280805797,0.495907423475326,0.230575175794878,2.15074073679332,0.0314966690774255,0.0981552206415421
"LFT_00828",36.0933443825331,0.497009667998798,0.443515582607007,1.12061376756449,0.262452302115969,0.463139942256783
"LFT_00299",1085.73274017777,0.499165243308371,0.166543152037221,2.99721265751481,0.00272460577511572,0.0142486357810236
"LFT_02148",1012.26314270457,0.499272569123344,0.17241428585137,2.89577262497692,0.00378226337790804,0.0186099410775621
"LFT_02070",67.9998308846901,0.499447076347697,0.348824744351157,1.4317994478193,0.152201225358434,0.321704724660857
"LFT_00846",33.7877396701519,0.500232390263489,0.449849852924045,1.11199856354727,0.266138767956286,0.4639343186763
"LFT_01698",12.2142884264839,0.501109425582338,0.683673100097063,0.732966421395247,0.463578909737943,0.658741576111584
"LFT_00502",31.1987734515066,0.501161284207942,0.450205883998919,1.11318243945729,0.265630083012756,0.4639343186763
"LFT_02510",177.887268849201,0.504072686210666,0.225955760061405,2.23084680856855,0.0256912781380462,0.0853066242210117
"LFT_00390",1032.94780422902,0.505455902851424,0.196615147376369,2.57078821035013,0.0101467358252534,0.0416991487456031
"LFT_01525",66.3712964386953,0.506748112997551,0.329698424430559,1.53700495800908,0.124292095246035,0.278656702957303
"LFT_00933",83.1651771907167,0.510372132618605,0.322187396611898,1.5840847220768,0.113174440611443,0.260440143314529
"LFT_00606",329.7733394144,0.511106559662398,0.195151009175623,2.61903108685663,0.00881799112998772,0.0375033933399303
"LFT_01707",188.401803228529,0.51404061566017,0.26384300578037,1.94828213899318,0.0513812131092598,0.143761212798239
"LFT_00535",405.287560503336,0.514498370078482,0.222547609159912,2.31185754823719,0.0207855348143816,0.0723633547752114
"LFT_02584",748.110959568352,0.515864967656309,0.215637440135496,2.39227922262556,0.0167440984850157,0.0618263151636112
"LFT_00492",44.3792365118527,0.517549868814,0.382028417231739,1.35474180838242,0.175499832504884,0.35346536513587
"LFT_00569",347.45566790663,0.51984239910978,0.200372555195311,2.59437924821126,0.009476189411041,0.0397478030889964
"LFT_00301",306.21347658736,0.520070687369905,0.237874240105358,2.18632621648968,0.0287917474296305,0.0918396446151958
"LFT_02617",460.2059694809,0.520135989546333,0.188610370509491,2.75772741520678,0.00582047111821673,0.0268137771551875
"LFT_00984",236.0633652113,0.52062094217252,0.21400771276542,2.4327204634124,0.0149858653609732,0.0570633654448309
"LFT_00838",300.905388003901,0.520962363170687,0.231855749336191,2.24692449793553,0.0246448527775784,0.0828406982330462
"LFT_01078",1033.05923748659,0.521454975659201,0.164236261206299,3.17502950827769,0.00149821264819532,0.00871394802780906
"LFT_02001",79.2994121731325,0.521987794685624,0.300889221484474,1.73481719321926,0.0827731898582795,0.208386636037838
"LFT_00928",574.969395086747,0.522411506288469,0.230175032941678,2.26962715987028,0.0232302142905066,0.0790670841144758
"LFT_01900",167.925645063016,0.526828144087415,0.275526784943328,1.91207596820678,0.0558664507621077,0.15349102650198
"LFT_00636",121.774722608345,0.528502629678619,0.281322542592435,1.87863590599025,0.0602942249100037,0.162720959142502
"LFT_01650",4.41556981974305,0.530570700600369,1.11017218012553,0.477917488925347,0.632708933172205,NA
"LFT_02482",111.838867032235,0.532657304622539,0.310892383164624,1.71331731964783,0.0866541777685765,0.215926616791433
"LFT_01445",150.362062781741,0.533010237260034,0.259039042848544,2.05764440525545,0.039624280726344,0.117905216276069
"LFT_00956",62.2702957853271,0.53655129172347,0.335312096182982,1.60015489399664,0.109564225714081,0.253568868058134
"LFT_01811",1063.69107604824,0.537110648454473,0.190503528590946,2.81942624594514,0.00481095855510941,0.0227215232534915
"LFT_01514",1055.42756903908,0.538025408190175,0.583399015142146,0.922225431009829,0.356411000609795,0.565102847893749
"LFT_00444",596.947013350334,0.53806127415941,0.203735863930407,2.64097475907925,0.00826678779849316,0.0356569236547395
"LFT_00679",125.30783362506,0.539671937197968,0.299515957155291,1.80181364066076,0.0715747308819645,0.18595695006327
"LFT_01095",636.916786038253,0.540061465591253,0.179738541713788,3.00470594921837,0.00265837717028951,0.0140739302791221
"LFT_02669",46.072873722008,0.541439264007368,0.378495997874639,1.43050195259052,0.15257300580972,0.321922437366482
"LFT_01139",73.3058741958769,0.542081853247835,0.338102579117837,1.60330588031068,0.108867138886126,0.252693051952394
"LFT_01244",287.559071660536,0.543265877057172,0.201684930636806,2.69363643253786,0.00706772128468478,0.0314758541951813
"LFT_01143",313.544355245586,0.545341044522246,0.221678024678148,2.46005911192154,0.0138914133702011,0.0539066471069748
"LFT_00874",67.8260537755239,0.545965021387275,0.444453221004786,1.22839704064468,0.219297958263273,0.41332492210951
"LFT_01764",293.697584913809,0.548255022428444,0.221927791374559,2.47042075727742,0.0134954214867914,0.0527056765437671
"LFT_01840",574.790798508932,0.549404414976987,0.207567442879773,2.64687181840561,0.00812401404482901,0.0351964879184016
"LFT_00708",219.319529674273,0.550629683819663,0.230558821403728,2.38823949770052,0.0169293054313384,0.0624156086780207
"LFT_00835",252.2242507764,0.551086847406591,0.233106455408721,2.36409946880422,0.0180739591482813,0.0653505021429698
"LFT_00775",109.843548628207,0.551341801132568,0.286465766752486,1.92463416268842,0.0542751423490469,0.150005626149952
"LFT_00094",83.3173737830534,0.551644499981119,0.353487453568626,1.56057731161885,0.118623515453708,0.268666828216252
"LFT_00701",31.0550600641316,0.55211312695136,0.495407048437485,1.11446360864813,0.265080348108543,0.4639343186763
"LFT_01211",22370.9465222528,0.553140265512443,0.294308627154336,1.87945651087685,0.0601821863467776,0.162598656460196
"LFT_02401",558.092517011603,0.558461674332218,0.266658750657486,2.09429344791892,0.0362338476499687,0.109828217317131
"LFT_01520",426.986084776331,0.561327560900225,0.237530717981848,2.36317881606842,0.0181189247020764,0.0654160288873485
"LFT_02508",90.8342374877315,0.564395141900861,0.361031659303627,1.56328434738796,0.117985728287801,0.267931683668369
"LFT_02248",182.050135330889,0.56578448103011,0.231360168149218,2.44547056460126,0.0144663256782069,0.055431502638035
"LFT_00614",46.9486073250552,0.568281789366222,0.401696571851799,1.41470410550549,0.157155270155676,0.328181142561597
"LFT_01517",205.919019765102,0.573193403842705,0.275769212127938,2.07852573323806,0.0376609632825348,0.113541277042796
"LFT_00955",166.652308084126,0.573930897602971,0.230394584723945,2.49107807065277,0.0127356131966942,0.050221180194731
"LFT_02487",347.877023016343,0.574371879797228,0.287634451570697,1.99688137725065,0.0458380706592022,0.131706532427372
"LFT_02421",18.5540548857586,0.575233412749514,0.562237941892037,1.02311382759717,0.306254029809853,0.508406723873714
"LFT_02331",25.1467746895645,0.576510733003473,0.5114163378061,1.12728258834401,0.259623021637485,0.459896387665489
"LFT_00036",128.337487849534,0.576547931842454,0.297772017086678,1.9362058849023,0.0528424900124686,0.146671011572194
